time,open,high,low,close,volume
2025-06-09T09:15:00+05:30,16598.0,16678.0,16546.0,16655.0,2832
2025-06-09T09:16:00+05:30,16637.0,16664.0,16600.0,16654.0,1572
2025-06-09T09:17:00+05:30,16654.0,16696.0,16650.0,16664.0,1128
2025-06-09T09:18:00+05:30,16666.0,16689.0,16639.0,16688.0,2306
2025-06-09T09:19:00+05:30,16688.0,16709.0,16672.0,16686.0,1483
2025-06-09T09:20:00+05:30,16676.0,16694.0,16628.0,16628.0,1174
2025-06-09T09:21:00+05:30,16626.0,16640.0,16609.0,16635.0,929
2025-06-09T09:22:00+05:30,16635.0,16664.0,16623.0,16633.0,1009
2025-06-09T09:23:00+05:30,16631.0,16647.0,16604.0,16623.0,1029
2025-06-09T09:24:00+05:30,16622.0,16632.0,16590.0,16631.0,1198
2025-06-09T09:25:00+05:30,16624.0,16658.0,16622.0,16658.0,348
2025-06-09T09:26:00+05:30,16655.0,16677.0,16648.0,16674.0,1513
2025-06-09T09:27:00+05:30,16671.0,16690.0,16660.0,16678.0,1310
2025-06-09T09:28:00+05:30,16678.0,16688.0,16672.0,16681.0,519
2025-06-09T09:29:00+05:30,16681.0,16715.0,16674.0,16715.0,840
2025-06-09T09:30:00+05:30,16707.0,16720.0,16690.0,16701.0,864
2025-06-09T09:31:00+05:30,16714.0,16730.0,16700.0,16707.0,1193
2025-06-09T09:32:00+05:30,16711.0,16725.0,16700.0,16711.0,332
2025-06-09T09:33:00+05:30,16712.0,16720.0,16707.0,16716.0,390
2025-06-09T09:34:00+05:30,16710.0,16710.0,16694.0,16702.0,224
2025-06-09T09:35:00+05:30,16697.0,16697.0,16680.0,16686.0,562
2025-06-09T09:36:00+05:30,16686.0,16690.0,16669.0,16671.0,213
2025-06-09T09:37:00+05:30,16671.0,16689.0,16671.0,16689.0,387
2025-06-09T09:38:00+05:30,16688.0,16699.0,16673.0,16690.0,322
2025-06-09T09:39:00+05:30,16678.0,16686.0,16674.0,16686.0,165
2025-06-09T09:40:00+05:30,16678.0,16702.0,16678.0,16702.0,125
2025-06-09T09:41:00+05:30,16702.0,16704.0,16674.0,16684.0,470
2025-06-09T09:42:00+05:30,16678.0,16690.0,16676.0,16681.0,159
2025-06-09T09:43:00+05:30,16681.0,16681.0,16667.0,16681.0,175
2025-06-09T09:44:00+05:30,16680.0,16688.0,16674.0,16680.0,183
2025-06-09T09:45:00+05:30,16678.0,16695.0,16669.0,16695.0,591
2025-06-09T09:46:00+05:30,16691.0,16700.0,16683.0,16692.0,145
2025-06-09T09:47:00+05:30,16692.0,16699.0,16692.0,16697.0,28
2025-06-09T09:48:00+05:30,16698.0,16711.0,16689.0,16703.0,855
2025-06-09T09:49:00+05:30,16710.0,16713.0,16700.0,16711.0,212
