time,open,high,low,close,volume
2025-06-09T09:15:00+05:30,1943.8,1943.8,1930.4,1935.9,22827
2025-06-09T09:16:00+05:30,1935.6,1935.6,1926.8,1928.6,10060
2025-06-09T09:17:00+05:30,1929.7,1931.8,1926.2,1926.2,7186
2025-06-09T09:18:00+05:30,1926.0,1930.0,1925.0,1925.1,11702
2025-06-09T09:19:00+05:30,1926.2,1926.2,1921.3,1921.3,6078
2025-06-09T09:20:00+05:30,1921.6,1925.3,1921.3,1924.2,5445
2025-06-09T09:21:00+05:30,1924.4,1927.4,1924.4,1926.4,3907
2025-06-09T09:22:00+05:30,1926.2,1926.9,1923.6,1923.6,2232
2025-06-09T09:23:00+05:30,1923.4,1923.4,1920.0,1921.8,3452
2025-06-09T09:24:00+05:30,1922.7,1927.7,1921.0,1925.3,3351
2025-06-09T09:25:00+05:30,1924.6,1925.9,1923.1,1925.9,1138
2025-06-09T09:26:00+05:30,1925.4,1926.9,1925.4,1926.8,1372
2025-06-09T09:27:00+05:30,1927.2,1936.9,1926.9,1930.7,17104
2025-06-09T09:28:00+05:30,1930.6,1932.7,1927.6,1931.1,2519
2025-06-09T09:29:00+05:30,1931.6,1935.9,1931.6,1932.3,2554
2025-06-09T09:30:00+05:30,1932.2,1935.0,1923.8,1925.5,7845
2025-06-09T09:31:00+05:30,1925.5,1931.3,1925.5,1929.3,2445
2025-06-09T09:32:00+05:30,1929.2,1932.8,1929.0,1931.3,821
2025-06-09T09:33:00+05:30,1932.8,1933.8,1930.6,1930.6,1010
2025-06-09T09:34:00+05:30,1931.1,1933.7,1930.9,1932.8,1068
2025-06-09T09:35:00+05:30,1931.6,1933.4,1931.6,1932.3,710
2025-06-09T09:36:00+05:30,1932.4,1932.6,1931.4,1931.5,1122
2025-06-09T09:37:00+05:30,1931.9,1935.0,1931.9,1932.0,4242
2025-06-09T09:38:00+05:30,1932.0,1934.4,1932.0,1934.4,1391
2025-06-09T09:39:00+05:30,1932.8,1934.8,1932.8,1933.9,389
2025-06-09T09:40:00+05:30,1934.0,1937.7,1934.0,1937.0,1519
2025-06-09T09:41:00+05:30,1937.7,1938.5,1934.7,1935.9,2684
2025-06-09T09:42:00+05:30,1936.0,1937.2,1933.5,1934.7,2264
2025-06-09T09:43:00+05:30,1934.1,1935.6,1933.8,1934.7,1501
2025-06-09T09:44:00+05:30,1934.6,1937.0,1934.6,1936.2,1537
2025-06-09T09:45:00+05:30,1936.4,1937.1,1935.7,1936.1,695
2025-06-09T09:46:00+05:30,1936.0,1942.0,1936.0,1940.4,5247
2025-06-09T09:47:00+05:30,1940.4,1942.0,1939.1,1941.8,2501
2025-06-09T09:48:00+05:30,1941.5,1941.5,1940.0,1940.0,1366
2025-06-09T09:49:00+05:30,1940.5,1943.2,1940.0,1943.2,3649
2025-06-09T09:50:00+05:30,1943.0,1943.3,1940.0,1940.3,4776
2025-06-09T09:51:00+05:30,1940.9,1942.3,1940.2,1942.3,677
2025-06-09T09:52:00+05:30,1941.9,1942.7,1940.7,1941.0,1059
2025-06-09T09:53:00+05:30,1941.0,1942.3,1940.1,1941.8,862
2025-06-09T09:54:00+05:30,1941.8,1943.4,1941.4,1943.4,943
2025-06-09T09:55:00+05:30,1943.3,1943.5,1940.6,1940.7,2303
2025-06-09T09:56:00+05:30,1941.2,1941.2,1938.1,1940.1,4660
2025-06-09T09:57:00+05:30,1940.0,1941.6,1938.9,1940.0,1966
2025-06-09T09:58:00+05:30,1940.0,1940.4,1936.7,1940.0,8186
2025-06-09T09:59:00+05:30,1940.0,1943.0,1939.9,1942.2,1915
2025-06-09T10:00:00+05:30,1942.9,1946.9,1942.1,1946.0,9847
2025-06-09T10:01:00+05:30,1946.2,1947.3,1945.3,1946.2,2297
2025-06-09T10:02:00+05:30,1946.0,1949.0,1945.3,1948.7,3568
2025-06-09T10:03:00+05:30,1948.7,1949.8,1945.5,1945.6,4622
2025-06-09T10:04:00+05:30,1945.6,1947.9,1945.6,1946.3,1631
2025-06-09T10:05:00+05:30,1946.4,1948.4,1946.3,1946.7,3469
2025-06-09T10:06:00+05:30,1946.3,1947.2,1945.0,1946.2,4050
2025-06-09T10:07:00+05:30,1946.2,1955.0,1946.2,1953.7,39717
2025-06-09T10:08:00+05:30,1953.7,1954.0,1950.1,1953.2,3150
2025-06-09T10:09:00+05:30,1953.8,1954.5,1951.3,1953.5,2010
2025-06-09T10:10:00+05:30,1952.5,1954.9,1951.2,1951.8,2677
2025-06-09T10:11:00+05:30,1951.0,1953.9,1950.7,1952.2,4635
2025-06-09T10:12:00+05:30,1952.3,1952.3,1950.0,1950.9,1334
2025-06-09T10:13:00+05:30,1951.0,1953.0,1951.0,1952.4,1043
2025-06-09T10:14:00+05:30,1952.9,1953.2,1950.4,1951.0,1622
2025-06-09T10:15:00+05:30,1951.1,1953.0,1950.0,1950.0,1822
2025-06-09T10:16:00+05:30,1950.0,1951.9,1950.0,1951.0,1324
2025-06-09T10:17:00+05:30,1950.3,1951.0,1948.5,1948.6,2289
2025-06-09T10:18:00+05:30,1948.6,1949.7,1948.0,1948.0,1782
2025-06-09T10:19:00+05:30,1947.6,1947.6,1945.4,1945.9,2371
2025-06-09T10:20:00+05:30,1945.9,1946.1,1945.1,1945.1,984
2025-06-09T10:21:00+05:30,1945.0,1947.5,1944.5,1945.8,2954
2025-06-09T10:22:00+05:30,1945.8,1947.5,1945.8,1947.0,794
2025-06-09T10:23:00+05:30,1947.4,1949.9,1946.6,1946.6,2280
2025-06-09T10:24:00+05:30,1946.3,1947.7,1946.0,1946.0,1167
2025-06-09T10:25:00+05:30,1945.8,1946.5,1937.7,1938.0,59147
2025-06-09T10:26:00+05:30,1938.0,1940.0,1937.1,1938.5,3059
2025-06-09T10:27:00+05:30,1939.4,1942.2,1938.6,1941.5,1438
2025-06-09T10:28:00+05:30,1942.0,1942.3,1939.5,1940.0,1567
2025-06-09T10:29:00+05:30,1940.0,1943.1,1939.6,1943.1,37969
2025-06-09T10:30:00+05:30,1942.9,1945.8,1942.9,1945.1,1325
2025-06-09T10:31:00+05:30,1945.3,1946.3,1945.0,1946.3,1176
