timestamp,open,high,low,close,volume
2025-07-18T09:15:00+05:30,1799.0,1802.8,1793.1,1793.8,6465
2025-07-18T09:16:00+05:30,1794.8,1797.3,1793.8,1795.9,4224
2025-07-18T09:17:00+05:30,1795.0,1796.3,1794.2,1794.6,2794
2025-07-18T09:18:00+05:30,1794.3,1795.0,1791.2,1793.3,6926
2025-07-18T09:19:00+05:30,1793.1,1793.7,1791.1,1792.0,4346
2025-07-18T09:20:00+05:30,1792.7,1793.2,1790.2,1792.2,4184
2025-07-18T09:21:00+05:30,1792.6,1795.3,1792.6,1794.8,3563
2025-07-18T09:22:00+05:30,1794.7,1796.4,1794.1,1795.5,2377
2025-07-18T09:23:00+05:30,1795.1,1795.3,1792.9,1793.5,2381
2025-07-18T09:24:00+05:30,1794.1,1796.2,1794.1,1796.2,2676
2025-07-18T09:25:00+05:30,1795.4,1796.4,1791.1,1792.3,12351
2025-07-18T09:26:00+05:30,1791.7,1794.4,1791.3,1792.2,3051
2025-07-18T09:27:00+05:30,1792.2,1792.7,1789.2,1789.3,9346
2025-07-18T09:28:00+05:30,1789.3,1791.4,1789.1,1790.1,2541
2025-07-18T09:29:00+05:30,1790.1,1791.4,1790.0,1790.6,1368
2025-07-18T09:30:00+05:30,1790.6,1792.7,1790.0,1791.2,3275
2025-07-18T09:31:00+05:30,1791.7,1791.7,1788.1,1789.2,21493
2025-07-18T09:32:00+05:30,1789.0,1790.4,1788.8,1790.4,2112
2025-07-18T09:33:00+05:30,1790.4,1791.6,1790.0,1790.4,4494
2025-07-18T09:34:00+05:30,1790.9,1791.3,1789.5,1789.8,1083
2025-07-18T09:35:00+05:30,1790.6,1791.1,1789.5,1789.8,2312
2025-07-18T09:36:00+05:30,1790.4,1791.5,1789.1,1789.1,2874
2025-07-18T09:37:00+05:30,1789.0,1790.6,1788.7,1789.0,1731
2025-07-18T09:38:00+05:30,1789.4,1789.4,1788.0,1788.4,1276
2025-07-18T09:39:00+05:30,1788.9,1788.9,1785.4,1785.7,1959
2025-07-18T09:40:00+05:30,1785.9,1786.9,1784.4,1785.8,16370
2025-07-18T09:41:00+05:30,1786.1,1788.2,1785.9,1787.8,2819
2025-07-18T09:42:00+05:30,1788.2,1788.2,1786.1,1786.1,1449
2025-07-18T09:43:00+05:30,1786.1,1786.8,1784.4,1784.5,5719
2025-07-18T09:44:00+05:30,1784.5,1786.7,1784.4,1785.3,2923
2025-07-18T09:45:00+05:30,1785.1,1785.3,1782.5,1782.9,8907
2025-07-18T09:46:00+05:30,1782.6,1783.1,1781.1,1781.1,5037
2025-07-18T09:47:00+05:30,1781.5,1781.9,1778.7,1779.3,7606
2025-07-18T09:48:00+05:30,1779.3,1780.9,1777.0,1779.5,6610
2025-07-18T09:49:00+05:30,1779.4,1780.8,1778.3,1780.0,4263
2025-07-18T09:50:00+05:30,1779.3,1780.8,1776.5,1777.9,19546
2025-07-18T09:51:00+05:30,1777.9,1778.0,1776.4,1776.4,5330
