timestamp,symbol,ltp,signal
2025-07-09 17:28:30,NTPC-EQ,344.0,
2025-07-09 17:28:30,HDFCBANK-EQ,2011.2,
2025-07-09 17:28:30,SOLARINDS-EQ,16502.0,
2025-07-09 17:28:30,HINDPETRO-EQ,445.45,
2025-07-09 17:28:30,POWERGRID-EQ,299.65,
2025-07-09 17:28:30,IRB-EQ,48.52,
2025-07-09 17:28:30,NMDC-EQ,67.9,
2025-07-09 17:28:30,INFY-EQ,1633.7,
2025-07-09 17:28:30,BAJAJ-AUTO-EQ,8361.0,
2025-07-09 17:28:30,VBL-EQ,465.75,
2025-07-09 17:28:30,KOTAKBANK-EQ,2229.3,
2025-07-09 17:28:30,MRF-EQ,150715.0,
2025-07-09 17:28:30,FEDERALBNK-EQ,213.89,
2025-07-09 17:28:30,UNITDSPR-EQ,1370.9,
2025-07-09 17:28:30,IGL-EQ,222.23,
2025-07-09 17:28:30,HINDZINC-EQ,425.0,
2025-07-09 17:28:30,PFC-EQ,417.75,
2025-07-09 17:28:30,AMBUJACEM-EQ,590.35,
2025-07-09 17:28:30,INDHOTEL-EQ,750.15,
2025-07-09 17:28:30,LTF-EQ,209.1,
2025-07-09 17:28:30,HYUNDAI-EQ,2091.0,
2025-07-09 17:28:30,PIDILITIND-EQ,3048.3,
2025-07-09 17:28:30,BSE-EQ,2523.8,
2025-07-09 17:28:30,PRESTIGE-EQ,1650.0,
2025-07-09 17:28:30,ACC-EQ,1990.6,
2025-07-09 17:28:30,PIIND-EQ,4168.4,
2025-07-09 17:28:30,OLAELEC-EQ,40.38,
2025-07-09 17:28:30,ADANIENT-EQ,2583.0,
2025-07-09 17:28:30,BAJAJHFL-EQ,121.33,
2025-07-09 17:28:30,APLAPOLLO-EQ,1708.3,
2025-07-09 17:28:30,BIOCON-EQ,373.55,
2025-07-09 17:28:30,JSWSTEEL-EQ,1040.4,
2025-07-09 17:28:30,IRCTC-EQ,786.05,
2025-07-09 17:28:30,GRASIM-EQ,2797.9,
2025-07-09 17:28:30,IDEA-EQ,7.26,
2025-07-09 17:28:30,PHOENIXLTD-EQ,1518.7,
2025-07-09 17:28:30,NHPC-EQ,88.29,
2025-07-09 17:28:30,GODREJCP-EQ,1293.8,
2025-07-09 17:28:30,GODREJPROP-EQ,2255.1,
2025-07-09 17:28:30,PNB-EQ,111.0,
2025-07-09 17:28:30,IDFCFIRSTB-EQ,77.45,
2025-07-09 17:28:30,HEROMOTOCO-EQ,4333.1,
2025-07-09 17:28:30,YESBANK-EQ,19.91,
2025-07-09 17:28:30,NAUKRI-EQ,1447.1,
2025-07-09 17:28:30,TORNTPOWER-EQ,1427.0,
2025-07-09 17:28:30,ASTRAL-EQ,1492.6,
2025-07-09 17:28:30,RECLTD-EQ,391.55,
2025-07-09 17:28:30,MANKIND-EQ,2526.6,
2025-07-09 17:28:30,PATANJALI-EQ,1660.6,
2025-07-09 17:28:30,ADANIPOWER-EQ,602.15,
2025-07-09 17:28:30,OIL-EQ,445.4,
2025-07-09 17:28:30,JUBLFOOD-EQ,682.95,
2025-07-09 17:28:30,PERSISTENT-EQ,5724.0,
2025-07-09 17:28:30,AUBANK-EQ,825.75,
2025-07-09 17:28:30,MAXHEALTH-EQ,1247.4,
2025-07-09 17:28:30,BANDHANBNK-EQ,178.02,
2025-07-09 17:28:30,TRENT-EQ,5408.0,
2025-07-09 17:28:30,DMART-EQ,4190.9,
2025-07-09 17:28:30,OBEROIRLTY-EQ,1831.1,
2025-07-09 17:28:30,MFSL-EQ,1563.7,
2025-07-09 17:28:30,MAHABANK-EQ,57.12,
2025-07-09 17:28:30,ABB-EQ,5898.0,
2025-07-09 17:28:30,MUTHOOTFIN-EQ,2645.6,
2025-07-09 17:28:30,LUPIN-EQ,1914.2,
2025-07-09 17:28:30,LT-EQ,3579.7,
2025-07-09 17:28:30,SUZLON-EQ,65.94,
2025-07-09 17:28:30,ONGC-EQ,243.35,
2025-07-09 17:28:30,GMRAIRPORT-EQ,92.8,
2025-07-09 17:28:30,HINDALCO-EQ,673.95,
2025-07-09 17:28:30,APOLLOHOSP-EQ,7469.0,
2025-07-09 17:28:30,ITC-EQ,419.45,
2025-07-09 17:28:30,SJVN-EQ,98.3,
2025-07-09 17:28:30,CUMMINSIND-EQ,3523.9,
2025-07-09 17:28:30,M&M-EQ,3176.3,
2025-07-09 17:28:30,TATATECH-EQ,703.95,
2025-07-09 17:28:30,WIPRO-EQ,267.8,
2025-07-09 17:28:30,HDFCAMC-EQ,5141.0,
2025-07-09 17:28:30,ICICIBANK-EQ,1431.9,
2025-07-09 17:28:30,BRITANNIA-EQ,5882.0,
2025-07-09 17:28:30,HUDCO-EQ,229.96,
2025-07-09 17:28:30,NYKAA-EQ,213.37,
2025-07-09 17:28:30,ICICIGI-EQ,2020.2,
2025-07-09 17:28:30,BOSCHLTD-EQ,35800.0,
2025-07-09 17:28:30,ABFRL-EQ,78.85,
2025-07-09 17:28:30,BAJAJHLDNG-EQ,13862.0,
2025-07-09 17:28:30,TIINDIA-EQ,2895.3,
2025-07-09 17:28:30,TATAPOWER-EQ,400.65,
2025-07-09 17:28:30,BHARATFORG-EQ,1261.5,
2025-07-09 17:28:30,BHEL-EQ,262.05,
2025-07-09 17:28:30,BANKBARODA-EQ,241.13,
2025-07-09 17:28:30,M&MFIN-EQ,270.3,
2025-07-09 17:28:30,AXISBANK-EQ,1164.7,
2025-07-09 17:28:30,POLICYBZR-EQ,1854.5,
2025-07-09 17:28:30,JINDALSTEL-EQ,944.8,
2025-07-09 17:28:30,ADANIPORTS-EQ,1443.0,
2025-07-09 17:28:30,COLPAL-EQ,2438.6,
2025-07-09 17:28:30,IOC-EQ,150.25,
2025-07-09 17:28:30,SBICARD-EQ,934.5,
2025-07-09 17:28:30,TVSMOTOR-EQ,2840.1,
2025-07-09 17:28:30,DRREDDY-EQ,1269.4,
2025-07-09 17:28:30,RVNL-EQ,385.1,
2025-07-09 17:28:30,DLF-EQ,829.65,
2025-07-09 17:28:30,APOLLOTYRE-EQ,473.9,
2025-07-09 17:28:30,ICICIPRULI-EQ,680.35,
2025-07-09 17:28:30,ABCAPITAL-EQ,273.3,
2025-07-09 17:28:30,DIXON-EQ,15710.0,
2025-07-09 17:28:30,HAL-EQ,5007.4,
2025-07-09 17:28:30,ESCORTS-EQ,3378.4,
2025-07-09 17:28:30,KPITTECH-EQ,1259.6,
2025-07-09 17:28:30,LICHSGFIN-EQ,604.15,
2025-07-09 17:28:30,BDL-EQ,1985.2,
2025-07-09 17:28:30,ASIANPAINT-EQ,2498.9,
2025-07-09 17:28:30,PREMIERENE-EQ,1074.1,
2025-07-09 17:28:30,SWIGGY-EQ,380.15,
2025-07-09 17:28:30,NTPCGREEN-EQ,107.37,
2025-07-09 17:28:30,SUPREMEIND-EQ,4194.7,
2025-07-09 17:28:30,TATACONSUM-EQ,1097.9,
2025-07-09 17:28:30,TATASTEEL-EQ,159.0,
2025-07-09 17:28:30,TITAN-EQ,3432.1,
2025-07-09 17:28:30,SHRIRAMFIN-EQ,681.05,
2025-07-09 17:28:30,MAZDOCK-EQ,3294.3,
2025-07-09 17:28:30,BAJAJFINSV-EQ,2026.4,
2025-07-09 17:28:30,LTIM-EQ,5329.5,
2025-07-09 17:28:30,JSWENERGY-EQ,514.9,
2025-07-09 17:28:30,NESTLEIND-EQ,2427.8,
2025-07-09 17:28:30,POLYCAB-EQ,6716.0,
2025-07-09 17:28:30,IREDA-EQ,165.91,
2025-07-09 17:28:30,ASHOKLEY-EQ,250.9,
2025-07-09 17:28:30,COCHINSHIP-EQ,2036.3,
2025-07-09 17:28:30,BHARTIHEXA-EQ,1785.9,
2025-07-09 17:28:30,TECHM-EQ,1614.8,
2025-07-09 17:28:30,HINDUNILVR-EQ,2423.4,
2025-07-09 17:28:30,INDIANB-EQ,638.8,
2025-07-09 17:28:30,PAGEIND-EQ,48590.0,
2025-07-09 17:28:30,MOTILALOFS-EQ,925.05,
2025-07-09 17:28:30,VMM-EQ,131.27,
2025-07-09 17:28:30,JIOFIN-EQ,329.85,
2025-07-09 17:28:30,KALYANKJIL-EQ,578.8,
2025-07-09 17:28:30,SHREECEM-EQ,31615.0,
2025-07-09 17:28:30,TATAMOTORS-EQ,692.8,
2025-07-09 17:28:30,BEL-EQ,417.65,
2025-07-09 17:28:30,MPHASIS-EQ,2863.9,
2025-07-09 17:28:30,NATIONALUM-EQ,186.23,
2025-07-09 17:28:30,IRFC-EQ,137.59,
2025-07-09 17:28:30,COALINDIA-EQ,387.45,
2025-07-09 17:28:30,SBILIFE-EQ,1814.9,
2025-07-09 17:28:30,LICI-EQ,946.0,
2025-07-09 17:28:30,WAAREEENER-EQ,3119.5,
2025-07-09 17:28:30,AUROPHARMA-EQ,1142.6,
2025-07-09 17:28:30,SRF-EQ,3280.5,
2025-07-09 17:28:30,TATAELXSI-EQ,6152.0,
2025-07-09 17:28:30,ADANIGREEN-EQ,995.2,
2025-07-09 17:28:30,VOLTAS-EQ,1366.9,
2025-07-09 17:28:30,MOTHERSON-EQ,154.92,
2025-07-09 17:28:30,GAIL-EQ,185.03,
2025-07-09 17:28:30,ETERNAL-EQ,264.55,
2025-07-09 17:28:30,ATGL-EQ,650.9,
2025-07-09 17:28:30,EXIDEIND-EQ,387.5,
2025-07-09 17:28:30,CIPLA-EQ,1491.7,
2025-07-09 17:28:30,MARICO-EQ,730.35,
2025-07-09 17:28:30,INDUSINDBK-EQ,840.75,
2025-07-09 17:28:30,GLENMARK-EQ,1818.8,
2025-07-09 17:28:30,SAIL-EQ,133.88,
2025-07-09 17:28:30,SBIN-EQ,810.95,
2025-07-09 17:28:30,VEDL-EQ,440.75,
2025-07-09 17:28:30,SIEMENS-EQ,3218.3,
2025-07-09 17:28:30,TORNTPHARM-EQ,3353.7,
2025-07-09 17:28:30,BANKINDIA-EQ,115.91,
2025-07-09 17:28:30,CONCOR-EQ,615.35,
2025-07-09 17:28:30,BPCL-EQ,348.5,
2025-07-09 17:28:30,PAYTM-EQ,907.7,
2025-07-09 17:28:30,CHOLAFIN-EQ,1563.1,
2025-07-09 17:28:30,CGPOWER-EQ,672.05,
2025-07-09 17:28:30,BAJFINANCE-EQ,940.6,
2025-07-09 17:28:30,SUNPHARMA-EQ,1669.4,
2025-07-09 17:28:30,TATACOMM-EQ,1761.2,
2025-07-09 17:28:30,SONACOMS-EQ,455.6,
2025-07-09 17:28:30,DABUR-EQ,522.15,
2025-07-09 17:28:30,EICHERMOT-EQ,5695.0,
2025-07-09 17:28:30,HAVELLS-EQ,1523.7,
2025-07-09 17:28:30,RELIANCE-EQ,1519.0,
2025-07-09 17:28:30,INDUSTOWER-EQ,405.15,
2025-07-09 17:28:30,LODHA-EQ,1390.1,
2025-07-09 17:28:30,HDFCLIFE-EQ,786.3,
2025-07-09 17:28:30,HCLTECH-EQ,1674.0,
2025-07-09 17:28:30,ZYDUSLIFE-EQ,978.45,
